6016421	3025492	2
4041921	4054332	1
3051820	3030372	2
1090689	1085517	2
4095171	4050207	1
4077930	4015716	1
4038772	4095032	2
2047643	1079058	1
6070306	6068670	2
6063289	1097687	2
4043860	4070243	2
1017470	3012247	1
4041529	4051875	2
1086094	1051816	1
4030684	1050676	2
4035127	6035834	1
1077172	1091380	2
3077530	3079725	1
3075750	3051406	2
3060762	3076913	1
4079737	6004182	1
3062607	3060252	1
3009476	3016970	2
0290863	3007819	1
4039237	4059943	1
3085441	3082561	2
1055221	1085021	1
3038359	3043227	1
4060561	4091801	1
3032963	6048629	2
3059645	3084568	1
4056284	4084077	2
3059080	6040000	2
4083474	4096663	1
3087074	3082585	1
1098630	6064953	1
4086671	4089087	1
4008370	3079709	2
4061200	4089650	1
4092110	4094699	2
3033470	3003733	1
4011397	6013435	2
4086322	4068578	2
4077526	4070444	1
3064251	0202515	2
6044885	4044744	2
6066627	6028604	1
4016498	4071670	2
4095544	4097794	1
4059147	4013749	2
1077365	6063842	1
3023857	3057645	2
6036011	6019774	1
4096589	4096104	2
4082095	6016047	1
4072980	4022797	2
1034253	1093890	2
6039246	4007054	2
3047981	3075382	2
4004597	4034411	2
1072551	1063340	2
4070712	4044116	1
4078939	4075229	2
6068512	6058733	1
1084506	1097979	1
3060684	3066786	1
4074751	4082870	2
6042364	6033082	1
4042844	4095263	2
4062915	4087592	2
6014058	6007374	1
3082128	3080857	2
3062132	3059402	1
4035363	4081907	1
1055114	1054294	2
1095706	1085642	1
6040436	3014245	1
1087168	1092734	1
1055679	1042277	2
4076600	6070226	2
1095653	1020220	2
1090423	1081905	1
4067259	4000231	1
1007103	2136753	2
4023827	4025237	2
6056195	6035045	2
6026970	4062901	2
6003665	6032545	1
4048497	4025748	1
6025432	6057594	2
3031731	6068903	2
6010688	4050669	2
6015433	3022407	2
4069817	4074319	1
1068087	6019801	1
4079545	4076105	2
1089562	0252616	2
1069036	1081859	2
1069565	1056845	2
1090468	1095790	1
1009236	1014826	2
2122529	1034356	1
1097821	1090477	1
1072808	3086439	2
3087547	6022153	1
2014612	1088500	1
4086928	4084134	2
4077505	4040440	1
3081335	3060927	1
3005733	3070077	1
3038519	3006797	2
4019668	6009561	1
3035708	3072318	2
1077715	1071887	2
3004299	3085170	2
4098457	4034617	2
4047280	6029634	2
3029220	3075464	2
4092154	4052525	1
3051345	3026000	1
4061364	4092583	1
6016463	6065355	2
4077788	6032053	2
1102227	1093355	1
4082947	4035459	2
6063016	6003978	2
1084062	1098939	1
1099103	1104440	2
4097929	4093731	2
1037440	1102782	2
4075719	4018939	1
4056498	4052462	2
1082336	2219242	1
4083117	4081385	1
3074409	3039196	1
3033245	3029715	2
6058759	6036529	1
1096492	1093908	1
1091511	1075008	2
1091976	1095701	1
1093593	1093770	2
1078023	1017113	1
1090305	1090496	1
1098574	1002373	1
1096642	1098380	1
4089190	4095196	1
4087934	4088940	1
4088669	4082228	2
1095110	1091206	1
3018334	3043272	2
4071904	4051875	2
3056115	3087060	2
4094978	4098474	2
4086966	4081779	2
1094431	1095715	1
4081175	4048133	1
2189691	1097904	1
6053643	6053789	2
3082360	3083848	2
4088118	4088066	1
1097522	4093094	2
1097908	1098786	1
4060624	4086084	1
6046668	6065660	1
4093819	4090186	2
3074974	3024490	1
3077437	6063289	1
4084021	4080118	1
6045451	6036303	2
6051173	1091828	1
1095380	1092051	2
6057073	6055241	2
3063592	3080717	2
1087800	1102516	1
1097390	3083465	1
1101081	1100901	2
1100256	2215846	1
1094084	1099817	1
2189471	4032021	2
3087545	3063140	2
4095266	4085726	2
4066875	4075229	2
4098403	4090272	2
3080190	1095396	1
1090431	1091826	1
1091380	1067380	2
4086686	4077777	2
6066581	6066260	1
4093284	6066104	1
6057433	6058251	1
1097861	1104602	2
6059466	3069770	2
1098201	1103572	1
1102126	1102987	1
3029008	3070359	2
1094340	1104599	2
1093223	1095600	1
1095184	1091006	1
1093770	1079832	1
1082029	1091927	1
1078999	1088591	1
1097970	1088114	2
1093228	1096211	2
1092795	1085517	2
6005648	6058739	1
4083131	4092479	1
1098699	1100270	2
6049529	0868700	1
1100600	3082042	2
1100293	1100292	1
1098768	1100649	2
1079957	1077741	2
3087548	3077947	2
6031064	6052958	1
3011332	3008363	2
4039401	4061243	1
3042412	6040000	1
4091212	4087139	2
3085293	1099268	2
1096208	1094520	1
3071047	3082740	2
1095017	1094085	2
1097923	1095700	2
3080908	6048107	2
1098978	1084043	2
4090315	4090272	1
3087650	3086604	1
4093090	4087617	2
1091050	1092700	2
3085416	3079535	2
4087934	4089563	1
6066898	3081780	2
1091207	1090853	1
6066713	6064385	2
1101294	1103385	1
1100430	1104418	1
6064495	3074223	2
4081671	4092686	1
3079095	3086128	1
4075297	4051875	2
1090314	2115773	1
1094027	1091206	2
6059636	6055698	1
6047710	6057478	1
6063519	6058771	2
4080965	4073086	1
6064000	6063556	1
6055538	6068612	1
4085726	4088576	2
3082210	6063712	2
3080428	6061534	2
4042057	4036391	1
4074494	4095308	1
3071714	1085232	2
1095812	1087758	1
4024643	4030532	1
4051744	4049670	1
4016643	4046104	2
1098416	1093911	2
1052732	6054126	1
6063994	6061426	1
1076872	1093891	1
1096338	1095172	1
3070757	3083489	1
3086517	1099596	2
3077885	3077948	2
3083871	3079697	1
4029286	4054606	1
4088118	4088451	2
4053345	4095032	2
4084438	4085958	2
4095196	4092321	1
1100150	3086751	1
1100340	1101371	1
1100256	1100514	1
3056275	6054653	2
1097979	1093890	2
1088304	1086150	1
1091976	1097524	2
4068375	4078029	2
1095540	1098745	2
6066104	6065226	1
1097843	6066015	1
4095175	4060097	1
4027267	4074009	2
1095008	1098199	2
4009238	4076424	2
0018669	4077505	1
3045421	3059435	2
1085246	1099636	2
3080982	3003254	2
4028392	4054316	1
1099182	3086193	1
4075259	4075807	2
3077032	3009054	2
3078181	3079535	1
1087840	1091927	2
4082095	4068872	2
4081554	4072878	2
3075375	6056141	1
6057433	1095040	1
6055269	4081638	2
1101592	1094489	1
1098629	1101665	1
1090431	1095603	1
1095820	1097522	2
4091477	4012239	2
3062946	6003329	1
6042364	6016498	1
4077440	4019048	2
4065708	6044670	1
4062591	4063913	2
6023951	6043291	1
4070712	4082292	1
1096208	1094085	2
1095700	3082042	2
4083300	4084788	2
4071115	4044172	1
4078939	4079272	1
4063955	4060732	2
6008259	3063034	1
4032152	4065866	1
3074223	6055241	1
4088152	4083131	2
1094992	1097390	1
6052658	6059432	2
6048629	1087044	2
4093282	4093280	1
3076763	3071778	1
1095779	1094084	2
6061267	3075996	2
4016901	4084026	2
1088169	1084506	2
3078181	3085416	1
4085861	4088066	1
4088378	4082379	2
4082870	4087671	2
4088671	4098000	2
4033110	4063153	2
4097771	4092295	1
6055943	1087924	2
6054873	6052477	2
1087986	1089297	1
3083648	3085556	2
1095212	1095683	2
4062185	4054570	2
4086404	4088385	1
4083930	4076818	2
4086453	4077466	2
4085156	4084067	2
1013914	1064664	1
4035607	2088265	1
1009848	1068633	2
4031802	4036950	1
1093975	1087602	1
3069815	3076415	1
6058771	6053386	1
3087650	1100150	1
3008867	3085378	1
3074639	3060482	1
3048988	3085174	1
3064125	3070753	2
1085403	1079868	2
1087272	1102526	2
1100430	1097928	2
1080725	1050298	2
1091051	1086082	2
1072041	0252616	2
4073182	4046069	2
4075228	4074721	1
4098259	4096239	1
3071357	3075788	2
1100264	1104602	2
1098630	1091380	2
3077948	3083871	1
4075226	4086941	1
6066103	6058265	2
6056298	6054377	1
1098200	1100635	1
3087014	3066206	1
4076485	6055908	1
1040745	1078503	2
4083742	4090844	1
4063741	4081820	2
4096633	4050660	1
4090333	4037619	1
4043206	4086923	1
4087897	4087617	2
4053508	4096104	1
4089563	4089414	1
4089190	4092747	2
4087517	4088896	1
3084461	3033556	1
4093968	4081601	1
4085791	4086150	1
4082028	4075758	2
6064332	6066074	1
4042711	4057059	2
4092456	4094082	2
6054217	1040103	2
1095184	1087708	2
1053919	3053396	1
4012205	4002365	2
4083923	4096112	2
4043789	4000534	2
4071319	4084015	1
3078246	6064254	1
4076105	4084893	1
6058342	3082210	2
1049191	1073581	1
1037158	1077741	1
1088668	0268214	1
4025270	4047910	1
4088525	4080889	2
4086267	4083983	1
6002120	6018309	2
4089163	4092687	2
1097640	1097639	1
4067499	4069995	2
3069770	6056308	2
4095263	4076612	1
3085441	3030290	1
3083977	1098699	1
6039187	6033745	1
1093311	0577791	1
1090305	6062398	1
1071486	1073364	2
4081922	4073674	2
3082797	3078472	2
6063994	6056267	2
4086686	4086305	1
1055652	1060263	2
3081056	3066021	1
6060082	6053112	2
3085556	3071778	1
1092700	1086094	2
3085311	3083856	1
1014472	1032515	1
4079737	4008641	2
4059894	4079958	2
4061016	4071288	1
4076407	4047861	2
1085137	1032528	1
4044744	4080965	2
2002657	1053687	2
1096699	1059362	2
6052271	6037151	1
4095010	4045332	1
3085556	3076763	1
3052220	4008370	2
3083648	3071778	2
6047819	1025242	2
4091479	4081416	2
4092611	4095304	2
4087211	4084562	1
1091006	1099699	1
1048387	1057685	2
4091457	4011122	2
4044705	4092670	2
4035506	1009273	1
1083624	1083503	2
4085483	4089787	1
1077715	6009912	1
1020235	1026292	1
1097540	1014694	1
4069444	4084211	1
4012099	4053528	2
2191573	6027522	1
3063071	3016172	2
4079552	4057449	2
6054746	6036746	1
4062901	6036107	1
6005329	6003029	2
3024001	3082352	2
4077505	4029052	2
1077365	3069065	1
1032344	1094665	1
4097793	4039479	2
3075826	3051406	1
1044400	6023952	1
4020143	4021092	2
3085899	3087561	1
4052939	4052462	2
3078344	3038148	2
6061712	6059793	1
4079376	6030009	1
4081851	4008446	2
4086387	4030383	2
6036729	6058810	2
4045495	4032021	2
4082808	4058312	2
6009079	6041793	2
1099830	1099596	1
4086012	4094954	2
4072526	4060561	1
1085833	1026975	2
1065436	1055221	1
3006238	3007299	2
3087360	3087418	2
3002950	3059650	2
1072510	1072431	2
0733029	1093189	1
1065113	1046928	1
1104516	1098567	1
3075997	3080417	2
4023310	4075229	2
4079786	4052873	2
6063081	4087682	1
4038499	4083283	2
1097494	1074384	1
1020902	4044115	2
4090186	4083131	2
6014481	4070652	1
3074306	3015022	1
4061285	4083628	1
4008911	4007180	1
1072663	1028449	2
1088306	1087462	2
4013687	4091923	1
3086476	3072975	1
1074877	1097189	1
3043715	3087074	2
3056197	3037405	2
3025963	3087573	1
1083760	1095959	2
1083463	1047075	2
1096781	1080531	2
1090282	1066791	1
6061481	6069388	1
1058249	1104466	1
3079687	3083921	2
4026148	4088384	1
6069468	6064511	1
6025690	4079198	1
1033299	1009455	2
1016112	1015166	1
1089863	1092460	2
1101127	1060446	2
4014696	4043362	2
4019254	4014253	1
4081764	4042023	1
1056650	1063411	2
4070376	4088793	1
3080223	1081285	2
3085380	3082561	2
4089355	4062184	1
1088169	1092713	1
4095032	4054599	2
1023837	1072206	2
0252616	1102121	2
1080443	1081859	2
3080717	3066412	2
1094025	1088102	1
1096211	2163185	2
4082732	4048136	1
6065474	6065355	2
1018216	1027011	1
4009723	4048409	2
6035593	6031881	2
1002838	4083501	2
4045155	4037457	2
1069629	1009305	2
3055444	3083887	2
4026136	6042457	1
1079868	6052526	1
6063900	6038644	1
4091801	4036809	1
3027979	3062687	1
3029220	3058081	2
4007697	3087539	2
4074781	4035127	2
6002224	6017953	2
4094054	4091997	1
6033645	6058759	1
4083857	4063103	2
3079952	3070579	2
1099714	1083176	1
6046668	6054964	1
6008833	6029639	2
1069165	1086568	1
6007087	6009156	1
4076600	1051224	2
4088550	3083978	2
4050385	4044547	1
3061413	3067817	1
4048123	6004586	1
1095603	3085252	1
4024638	4075321	2
1035111	1064940	1
4034639	4033502	1
6059246	6067991	2
1013111	1089217	1
4033107	4011668	1
4063815	4092160	1
6059432	1097687	2
4075551	1060221	1
3075996	1098199	2
4057429	4095183	1
4048388	4052823	1
3010298	1009845	1
1097043	1044849	2
4031681	4025270	1
1094318	1095110	1
3083648	3076763	1
3083488	3037635	1
3017161	1100284	2
4098271	4044433	2
4028885	4081966	2
4063929	4002517	2
3035373	6036970	2
3035373	6022153	2
1059745	1055001	1
6068670	6067779	1
4071457	4062530	1
1092602	1042199	2
6024844	6057594	1
3052288	3086004	2
4014943	1030406	1
6031851	4043702	1
1070507	1092931	2
6022757	6012961	2
1068087	4047481	1
4095404	4079649	1
4039981	4052385	1
3034162	3072302	1
6035045	6055915	1
6033417	4012684	1
1098574	1090562	2
4046468	4041502	1
6001479	1072670	1
4043534	4075349	1
4054535	4077105	2
3075375	6066944	1
3047412	3025492	1
3069815	3069567	2
6007215	6033224	1
4085461	4094665	2
3082444	3076252	1
4019746	4044537	1
4093620	4051249	1
4097771	4058127	1
3086643	3085979	2
4080712	4056531	2
4028166	4034746	2
6048629	1055679	1
1080846	2047643	2
3085238	3072303	1
1092350	1004764	2
3010211	3079760	1
4077315	6062528	1
1093228	1068245	1
1098568	1103418	1
1090595	1098572	2
4067375	4068337	2
3037323	3075036	1
3082585	3086562	2
3060684	3087344	1
1089380	1028210	2
6017912	6049698	2
4088406	4034617	2
3037147	1095353	2
4068578	4054846	2
4038956	4092896	2
4027634	4060054	2
4055996	4067989	2
3076522	3068659	1
3011850	3031102	2
4090736	4096813	2
3056747	3002591	2
3084989	3032317	2
4063771	4066875	2
4066870	4094783	2
4053543	4019363	1
4007162	4038211	1
4051053	4026027	2
1061797	1015390	2
4064034	4028982	2
4084582	4080679	2
1053396	1063499	2
4064111	4018092	1
4086512	6033774	1
1070393	1091224	1
1098728	1100124	1
4019391	4077635	1
1074463	1086600	1
1098560	1100089	1
1103404	1102428	1
1086329	6068332	1
4080234	4068123	1
1103328	3086942	2
1100039	1072357	2
1084062	2216929	1
1019239	3087560	1
4073838	4043283	1
4046925	4098066	1
4067259	4032215	1
1055652	4025237	2
4077436	4082074	1
4042005	6009762	1
4039979	1052435	1
4082406	4008074	2
3028726	3075428	2
4052873	4074607	1
6061989	6065622	1
1083680	1049447	2
6001725	1018115	1
1046803	1098481	1
3078447	3055649	1
4092696	6029634	2
1095363	2210903	2
4090204	4040488	1
4086306	4055560	2
3057645	1063340	2
4021698	4090627	1
1060806	1041545	1
6068739	6070426	1
6032163	6067078	1
4086361	4081671	2
1055461	4066265	1
4057004	4013749	2
3083943	3078848	1
6028800	6032491	1
6028008	6063017	2
4067869	4013570	2
2088265	6043682	2
3086014	3086005	2
2063667	4017274	1
3064023	3047295	2
1089114	1068915	1
4031386	4086241	2
4035607	1093891	2
1014152	1029439	2
1069082	1087981	1
1076873	0543917	2
6068157	4074293	2
3012873	4077163	1
1090423	1043571	2
1022020	1042277	2
1088431	1063577	2
1073591	1001515	1
1088712	1055724	1
6047545	6058733	2
6061836	6049918	1
1011874	1084553	2
1015554	1047019	1
1093245	6046478	1
3085369	3033556	1
6048493	4005854	2
6013200	6014058	1
1044400	6026044	1
6040436	1101127	2
3083941	3040759	2
3069574	3006797	2
3042412	3063731	1
3084159	3013400	2
3062607	0290863	1
4065542	4073002	1
4066094	4001201	2
4092080	4094414	2
6020681	3022407	1
3050968	3005862	1
3008245	3046610	1
3022854	3055980	2
1080175	1059472	2
4074566	4075090	2
3027745	3075464	2
1006736	1088334	1
4091195	4039479	1
4086671	4088635	2
6053789	6041480	1
4098530	4051025	2
6013268	1098018	2
4000565	4083469	1
4078939	4023827	2
3080726	3027979	2
3011850	3078252	1
1100060	1096917	2
1100440	1093874	1
1057910	1077172	2
1088694	1044963	1
1047480	1048723	1
1056845	1069178	1
6010373	6008261	1
6031921	4027635	1
6065356	6068512	2
1052158	1017403	2
2011364	1083192	2
4092154	4078767	2
4005795	4068985	2
4092083	4044344	2
6042199	6052242	2
4092270	4026105	1
4071852	4093547	1
1035216	1095706	1
6020347	6064213	1
4055204	1051394	2
1094293	1097858	1
1067161	3028775	2
1087519	1022417	1
6064496	6067578	1
6070093	6070038	2
1073591	1095353	1
1070394	1097250	1
1061797	1067245	1
1086397	1021214	2
1026636	1020235	2
6006277	6057649	2
6034304	6022496	1
6056099	6066243	1
1026697	1080260	1
4027377	4092507	2
4096207	4096822	1
4036571	4095057	1
1088694	6066522	1
6007680	1087057	2
3054546	3024001	2
1069893	1093753	1
4088260	4093018	2
1035111	1083624	1
1100121	1102316	1
4075478	4095544	2
4005240	4055072	1
0243412	1092030	1
1051134	6067804	2
4052873	1072551	2
3083943	3023883	2
3085192	1098824	1
4070354	4022797	2
4066128	4079193	2
6013981	6009764	2
4016081	4089035	1
6068124	6042015	2
6069711	6043303	2
1070331	1048588	1
4011341	6064377	2
3034771	3069959	1
1007935	6041455	1
1085107	1097259	1
4089519	4030383	2
6019616	6067837	2
4096115	4097234	1
1079035	1091020	2
1103294	1096320	1
1095558	3071295	2
1062620	1095861	2
3020448	3022105	1
1088263	1021944	1
1057910	1098735	2
1098944	1043631	2
1077172	1079981	2
6065315	6052020	1
4096620	4093531	1
1091971	6027883	2
4038955	4091059	2
6027585	1103097	1
3086839	3082378	2
1082029	1095547	1
1097987	1102126	1
1085445	1079152	1
1037158	1094025	2
1078023	1013111	2
1098746	1083658	2
1089186	1095653	1
1091206	1091530	1
6041061	6068612	2
6058569	4082146	2
4075682	4092113	1
4074009	4060355	1
4085861	4087934	1
1052221	1060806	2
4092747	4085726	1
1094085	3082042	1
4051158	6012208	2
4087139	4083656	2
4092954	4092687	2
6035586	6027567	2
1088668	1076872	2
6068670	1061256	2
6028800	6036303	2
6046668	6047710	1
1034834	4002897	2
1087981	1093770	1
1096625	1087986	2
1083680	2216614	1
4086150	4072047	2
4078296	4089593	1
4097431	4087570	2
3086427	3034595	2
4085462	4092159	1
6033774	4086306	2
1100901	1100293	2
1081285	3037513	1
3079687	3075788	1
4096813	4040983	1
6054953	4077667	1
4082558	4081158	2
3003254	3057422	1
4052334	3074638	1
4089190	4087617	1
4053543	6043383	1
3060527	3057032	2
4095171	4087079	1
4067202	4034101	2
1085137	4047861	1
4081481	4083230	2
3085556	3079535	1
3071778	3078181	2
3050376	3086124	2
3032964	3038359	2
1090305	4070712	2
1063411	6039063	2
4039570	4089355	2
3033556	3049411	2
3047981	1099182	2
3087561	3001297	2
3085611	3033824	1
4081820	4077643	2
4077963	4000503	1
4076820	4081851	2
3073886	3085537	2
4064065	4077777	2
1094999	1086947	2
1061099	1080784	1
1085418	1080175	1
1080531	1096492	1
6068739	6070152	1
1083024	1093235	1
4091056	4058754	2
1079868	2140114	1
1098572	1089255	2
1032515	1046629	2
3068335	1090635	2
3027680	1072510	2
4086413	4018599	1
4079552	4043197	1
4086267	4091801	1
4093094	4088451	2
1083029	1038063	2
1047290	1026453	2
1047988	1088304	2
1068873	1104571	1
6063517	6048704	2
6053906	6066153	1
3008867	3086643	1
6046570	6042710	1
4003608	4067259	2
4083996	4076798	1
1095595	1088723	2
1075008	1078999	1
4083131	4088118	1
4078877	6017089	1
1090434	1065590	2
2088782	1097639	2
3081056	3087390	2
1063072	1061293	2
1082336	1104440	2
1047490	1093355	1
1088169	1086082	2
1070546	6045451	2
1090420	1090505	2
4062154	4043362	2
1088517	2058032	1
6050732	6011087	1
3008969	3087471	2
6014903	6032713	2
4045340	4094175	1
1069165	1057039	2
4072678	4080889	2
1097043	1083761	1
4080945	4096189	1
3086845	3072935	1
3012650	1046586	2
1042472	3083598	2
1096969	1096211	1
6056161	6056100	2
1085690	1043212	1
4044425	4057137	2
3026234	3060382	2
3076700	1085000	1
6009995	4093546	2
6060311	6049299	2
4081779	4084067	1
6017953	6015744	1
4069272	4080965	2
1094705	1057671	1
4084861	4077977	2
1098107	1084062	2
1096338	1098629	2
4023192	4075290	2
4081379	4084096	2
4079956	4026593	2
6068134	6069545	2
6012029	6005544	2
6058178	3082210	2
3075375	6055241	1
1029895	4067799	2
6053789	1077365	1
0563959	1083503	1
6063710	6065477	1
6054027	6019975	1
6032425	6036747	2
4054846	4095404	2
4034746	4051875	1
6019175	6046872	1
3054847	3084461	2
6055512	4056798	1
3083865	3086558	2
6018194	6025097	2
6058232	6002034	1
4087464	4061640	1
1085232	6057433	2
6058841	4079376	1
1090468	1093587	1
4093235	4097771	2
6044490	6067991	2
6046251	6026913	1
3083978	3030372	1
1087766	1055814	1
4098288	4094250	1
3081780	6063081	2
4047910	4017873	2
6005648	6057312	1
4093284	6064385	2
1077806	0287217	2
6052658	6059477	2
1091474	1084373	2
4092495	4031958	2
3012116	3087400	1
6062084	6069585	2
1087924	6052477	1
4006644	4081774	1
4028982	4016155	2
3048791	6046688	2
4085542	4026422	1
4070911	4094980	1
4060732	4098065	1
4076430	4020170	2
1093151	1048115	1
4096924	4094562	1
3069722	3084351	2
3030169	6067141	1
4054286	4058552	2
4010664	4096995	1
1090525	1102917	2
1006975	1093758	1
4016862	4087188	1
1019239	3069909	2
4052653	4090900	1
4024428	3067836	1
4087549	4086813	1
3073528	3077383	2
1094084	1099830	1
1094992	1092397	1
1085610	1043571	2
1098574	1076804	1
6006315	1083685	1
1097259	1104392	1
1096444	1020220	1
1091026	1095184	2
1093699	1098616	1
1092810	1092051	2
1097766	1093975	1
1093012	3080190	1
1080725	1059362	2
1050692	1006736	1
3068464	3066706	1
4092109	4054192	1
4065542	4046069	2
3069815	3074864	2
3027308	3070495	2
6056364	6058771	2
3075248	3060762	1
4093050	4093069	2
4087897	4092954	2
3064305	3073766	1
1084889	1079840	1
3087553	3077948	2
4015551	4053663	1
4067316	4091824	2
3011332	3017511	2
3012634	3087653	1
4077313	4034617	2
3049194	3060684	1
4093516	4087592	1
3072612	3074639	2
3061413	6070135	1
4077821	4095157	1
1100666	1074582	2
4050020	4092896	2
1097821	1041881	1
4076902	4081483	2
6062617	4090061	1
3009216	3059792	2
4042057	4077526	2
4090911	4090182	2
3076053	0840033	1
3080934	3078877	1
1085959	2191573	2
1099951	1084310	2
1072054	1042914	1
1101233	1058265	2
1098560	1050298	2
6064495	6066581	1
4082095	4084015	1
6068433	6070254	1
1008386	1034984	1
4057338	4082732	1
2147965	1093678	1
1093870	6058978	2
4086404	4089825	2
3028726	1072616	2
3026894	1074729	1
4037735	1088431	2
6070103	6070322	1
6028879	6059760	1
3046283	3045268	2
6054688	6039904	2
6015255	6048493	1
3027979	3058081	1
4090315	4093282	1
1010070	1049434	2
6011876	6062331	2
4075719	4075229	1
1100124	1099927	2
1098811	1048965	2
1033299	6018627	1
3072297	3016189	1
3085556	3078181	2
6049220	6028974	1
1073364	1087044	1
4052723	4043871	1
6063712	3081697	1
3080797	6061712	2
4084180	4077689	2
1093911	1093223	2
1091976	1095110	2
1068915	1026825	2
3030746	3024978	2
1044676	1082408	1
3028040	6043996	2
6068761	4094780	1
6063043	6041588	2
1053919	1078425	2
1065436	1085859	1
4001723	4086928	2
4073837	4078492	1
4070354	4086671	2
1090423	1027210	1
0202515	6018278	2
1077167	1104464	1
6060209	6030027	2
4058466	4089057	1
1067782	1082781	2
1060483	1101436	2
1093788	1089903	1
1100293	1098629	1
3083863	3083193	1
6027125	6035045	1
4020143	4063742	1
1019904	1090562	2
6045916	6039496	1
1082159	1016112	2
4078296	4032021	1
4093731	4094665	2
3000205	3070579	1
4084767	4094834	2
3083772	3078472	2
2144824	4063996	1
1084197	1100585	1
4080751	4096908	1
1098115	3083356	1
1096715	0595189	1
3057868	3062132	2
3075996	6061534	1
4096787	4095981	1
4058473	4092077	1
4096636	4048425	2
1031434	1067860	2
4086304	4080009	1
4019746	4081385	1
1056845	1090630	1
3073941	1042199	2
4090564	4085062	1
6042464	1056084	2
4097929	4020325	2
4083864	4098066	2
4096110	4020608	1
3034334	3050098	2
4078556	4064391	2
1069178	1088748	1
1090504	1092931	2
6051173	1093770	1
4055186	4074197	2
1098804	1098201	2
1101294	1098616	2
4083267	4087323	1
4076105	4077777	1
1100256	1100340	2
6063232	6064385	1
1087756	1082906	1
6065949	6066011	2
1098728	1064374	1
3033470	3069065	2
4084200	4081840	1
1065005	1048078	2
1044849	1085152	1
4035506	6013435	2
1097390	1093215	2
6049529	6031881	2
1084122	3086942	2
1094318	1095683	1
1069428	2014612	2
3079709	1099182	2
4088507	4090657	2
3074306	3052018	1
4042005	6041599	1
6003951	6012961	1
4035459	4071670	1
4071690	4069995	2
3005733	3060371	2
3033973	3049467	1
1079152	3005501	2
3081335	3014757	2
3069474	3083921	1
1096625	1098700	1
1100649	1104602	1
6022981	3008930	1
3084315	3084461	1
3076884	3087545	2
4095263	4094480	1
4056436	4039401	1
1083045	1093240	1
1095603	1094519	1
1094489	1088380	2
4079275	4079979	2
1035819	6020934	1
6010373	6016120	2
6058810	6053112	2
4094108	4081424	2
4088576	4087517	1
4095196	4087617	2
1019788	1028888	1
6065400	6064463	2
6036043	3009054	2
4094384	1100152	2
6063970	6051244	2
6010325	6068186	1
1104208	3011804	2
4072834	4067336	1
3080938	3072318	2
4077491	4014344	1
6059477	1097687	1
1098978	1092940	2
6055627	6060596	1
4072878	4078274	1
4085063	4098449	2
4090980	4082483	1
4060097	4043526	1
3086536	3052564	2
1093003	1005197	2
4095119	4048433	1
4096993	4013372	2
4092148	6048204	2
1074877	1100328	2
1086889	6007093	1
4094055	4087139	2
3080908	3053380	1
4060417	4077389	1
4086241	4057120	2
1098824	6043141	2
4077585	4080889	1
1078909	1084661	2
1100132	1055112	2
1054652	1005132	2
4035607	1097640	2
3052246	1004764	2
1030748	1081424	1
4039624	4012327	2
3008245	3007299	2
6060082	6051290	1
4083813	4092687	2
4003965	4010343	2
6041799	4065708	2
6056298	6058771	1
6058265	6069468	2
3046738	1066385	1
1001766	1034054	1
6044670	6064574	2
1072817	1059472	2
1080448	1089834	1
1072183	6019290	2
3070359	3043272	2
3084158	3087038	1
6036403	6054873	1
3017922	3085475	2
1040600	1096917	1
4075551	4092113	1
4016312	4031934	2
4070585	6003681	1
3066735	3067173	1
1098630	1102997	2
3086439	1046311	1
1092736	1091051	2
2133907	4021725	1
4073151	4086036	1
4025994	4077189	1
1097858	1094272	1
6015175	6066190	2
6068521	3085116	2
4067989	4078725	1
4096242	4096557	1
4050669	4041529	1
1065961	1015166	1
1077159	6068522	1
4043390	4041381	1
6026934	6031453	2
6038644	6064799	2
1101664	1101080	1
4089194	1031747	2
3076433	3075819	2
6070088	6068484	1
3080717	3034158	2
6019800	6054653	2
4019668	4021940	1
6059246	6068512	2
3083641	3077947	1
6056308	6057433	1
6005470	3042693	2
4006604	4004907	1
1053687	6043682	1
4088239	4073210	1
4052332	4095088	2
2190012	4084893	2
4093284	6066074	1
6027567	6065259	1
6068015	6070244	1
1095673	1092017	2
3083548	3086236	2
2042876	4085958	1
3078870	1095023	1
4007180	4023310	2
3069770	3074223	2
2140114	3055419	2
6063712	6056267	1
4075758	4075807	1
4019254	4021098	1
6068157	6052175	2
4075757	4083742	1
3080378	3081622	1
2047643	3031848	1
4056567	6049757	1
4048850	4091787	1
1055738	1093680	1
4030383	4034639	1
4085861	4084788	1
4034411	4012390	2
6067196	1062660	2
1046629	2199957	1
4008641	4091801	2
4055560	4085791	2
1100530	6057074	2
4060355	4085538	1
1088102	1073932	1
4045241	4019239	2
4052873	4013570	2
4048388	4044115	1
4096681	4092603	1
4086361	4091824	2
1028210	1026339	2
2122529	1014826	2
4043197	4017339	2
4083553	4082807	1
4058931	4060211	1
4067493	4082340	1
4067816	4080319	1
1064664	1089240	2
4087208	4097533	2
4033593	4096906	2
6033432	4029019	1
6061835	6058106	1
3087560	3085899	2
1062229	1099390	1
1031685	1060800	2
4057882	4096239	1
6058886	6058633	1
4096322	4019323	2
4096321	4092258	1
3019256	3010455	2
6068733	4048122	2
4079376	4039951	1
1090305	1067781	1
4006645	4081747	2
6001725	6061908	1
6029639	6010384	1
4084021	4082379	1
3010386	3066978	2
3080557	3074479	2
4072047	4059693	1
3056275	6039187	2
4020643	6063900	2
